"City","Site","gentrifying","vulnerable","mean_19"
"uril","UT13b-EX",FALSE,TRUE,11.8666285060103
"uril","UT14a-FF",FALSE,TRUE,2.05730659025788
"uril","UT15a-FP",FALSE,TRUE,3.689991396616
"uril","UT16a-BC",FALSE,TRUE,11.3437589670014
"uril","UT17a-SW",FALSE,TRUE,5.75336579776568
"uril","UT17b-SW",FALSE,TRUE,8.9418004587156
"uril","UT18a-WT",FALSE,FALSE,8.24864246927694
"uril","UT19a-ND",FALSE,FALSE,2.9438717067583
"uril","UT1a-HL1",FALSE,FALSE,2.40974212034384
"uril","UT20b-EF",FALSE,FALSE,5.81409338298482
"uril","UT21a-PR",FALSE,TRUE,35.0904164289789
"uril","UT22a-CS",FALSE,TRUE,50.9187715269805
"uril","UT23a-BU",TRUE,TRUE,39.918098510882
"uril","UT24a-MB",FALSE,TRUE,18.4603719599428
"uril","UT25a-HH",FALSE,TRUE,41.5115549215407
"uril","UT26a-JH",FALSE,TRUE,4.84912682507873
"uril","UT27a-RB",FALSE,FALSE,4.5156115726153
"uril","UT28a-SH1",FALSE,FALSE,1.34383954154728
"uril","UT29a-SH2",FALSE,FALSE,2.8518200057323
"uril","UT2a-HL2",FALSE,FALSE,0.856325128792215
"uril","UT30b-AZ",FALSE,FALSE,2.27405498281787
"uril","UT31a-VM",FALSE,TRUE,40.0140562248996
"uril","UT32a-DB",FALSE,FALSE,3.43025258323766
"uril","UT33a-CR",FALSE,TRUE,2.73961615582928
"uril","UT34a-SY",FALSE,FALSE,2.6667622598222
"uril","UT3a-HL3",FALSE,FALSE,2.05722460658083
"uril","UT4a-HL4",FALSE,FALSE,1.92032100888507
"uril","UT5a-TW",FALSE,TRUE,1.30151905990255
"uril","UT6a-PT",FALSE,TRUE,1.32292263610315
"uril","UT7a-BR",FALSE,TRUE,4.54378935317687
"uril","UT8a-WL",FALSE,FALSE,17.634747706422
"uril","UT9a-CO",FALSE,FALSE,2.93568762561011
"wide","ASP",FALSE,FALSE,17.3780767029193
"wide","BCP",FALSE,FALSE,2.83920894239037
"wide","BKP",FALSE,TRUE,17.4843884273847
"wide","BNP",TRUE,TRUE,27.4062410535356
"wide","BNP3",TRUE,TRUE,36.554886787045
"wide","BRG",FALSE,TRUE,26.4723891273247
"wide","CBP2",TRUE,TRUE,50.5200688073394
"wide","CMP",TRUE,TRUE,35.2867794665902
"wide","CWP",TRUE,TRUE,20.0701804640504
"wide","DEC",TRUE,TRUE,38.4958393113343
"wide","FLW",FALSE,FALSE,3.97882689556509
"wide","FZS",TRUE,TRUE,15.6504297994269
"wide","GLP2",FALSE,FALSE,13.6157367668097
"wide","JSC",FALSE,FALSE,1.09426934097421
"wide","LMC",FALSE,FALSE,6.66924620235024
"wide","LMR2",FALSE,TRUE,34.9536348025186
"wide","MAR",FALSE,FALSE,0.447210300429185
"wide","MRP",TRUE,TRUE,34.2733771804404
"wide","RPL3",FALSE,TRUE,23.4691888793351
"wide","RPW",TRUE,TRUE,30.0042918454936
"wide","RVC",TRUE,TRUE,59.2339633447881
"wide","SBP",FALSE,FALSE,23.1007173601148
"wide","SLP",TRUE,TRUE,43.2517162471396
"wide","SMP",FALSE,TRUE,27.6918004587156
"wide","SSL2",FALSE,FALSE,15.6124319679175
"wide","SSL3",FALSE,FALSE,4.45514474061336
"wide","WBC",TRUE,TRUE,59.5197821100917
"wide","WIDE-A08-GLP1",FALSE,FALSE,37.2398968185727
"wide","WIN2",FALSE,FALSE,4.02772220634467
